year	month	temp
1901	0	24.9
1901	1	26.3
1901	2	27.8
1901	3	29.0
1901	4	28.3
1901	5	27.8
1901	6	27.3
1901	7	27.2
1901	8	26.9
1901	9	26.6
1901	10	25.9
1901	11	24.7
1902	0	24.4
1902	1	24.7
1902	2	28.1
1902	3	29.0
1902	4	28.7
1902	5	28.4
1902	6	27.6
1902	7	27.5
1902	8	26.9
1902	9	26.8
1902	10	26.1
1902	11	25.7
1903	0	25.1
1903	1	25.8
1903	2	28.7
1903	3	29.7
1903	4	28.8
1903	5	27.4
1903	6	27.3
1903	7	27.0
1903	8	26.4
1903	9	26.3
1903	10	24.8
1903	11	22.5
1904	0	23.0
1904	1	25.4
1904	2	27.4
1904	3	28.4
1904	4	28.3
1904	5	27.8
1904	6	27.3
1904	7	27.5
1904	8	27.2
1904	9	26.9
1904	10	25.3
1904	11	23.8
1905	0	25.9
1905	1	26.9
1905	2	27.7
1905	3	29.4
1905	4	28.5
1905	5	27.8
1905	6	27.5
1905	7	27.8
1905	8	27.3
1905	9	27.0
1905	10	26.2
1905	11	27.1
1906	0	26.1
1906	1	27.5
1906	2	28.1
1906	3	30.0
1906	4	29.4
1906	5	28.4
1906	6	27.8
1906	7	27.9
1906	8	27.6
1906	9	26.6
1906	10	25.2
1906	11	25.0
1907	0	24.7
1907	1	26.4
1907	2	27.2
1907	3	28.7
1907	4	28.0
1907	5	27.6
1907	6	27.4
1907	7	27.2
1907	8	27.1
1907	9	26.9
1907	10	26.1
1907	11	23.4
1908	0	24.8
1908	1	26.0
1908	2	27.3
1908	3	28.8
1908	4	28.3
1908	5	27.7
1908	6	27.4
1908	7	27.3
1908	8	27.1
1908	9	26.8
1908	10	25.0
1908	11	24.6
1909	0	24.8
1909	1	26.5
1909	2	27.6
1909	3	28.9
1909	4	28.0
1909	5	27.9
1909	6	27.2
1909	7	27.6
1909	8	27.3
1909	9	27.1
1909	10	25.3
1909	11	24.0
1910	0	25.3
1910	1	25.7
1910	2	27.0
1910	3	28.7
1910	4	28.5
1910	5	27.7
1910	6	27.5
1910	7	27.5
1910	8	26.6
1910	9	26.5
1910	10	25.7
